iterations	645
elapsed_seconds	446.53457593917847
initialization_seconds	0.2666339874267578
initial_lower_residual	8.240441662366038e-9
initial_upper_residual	9.96253168850103e-9
initial_upper_iterations	165
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.8617827875855606
root_upper	2.87164122548253
root_gap	0.009858437896969274
alpha_count	4
belief_count	5836993
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
