iterations	266
elapsed_seconds	607.0678100585938
initialization_seconds	0.29599714279174805
initial_lower_residual	8.823493935494753e-9
initial_upper_residual	9.483772878127184e-9
initial_upper_iterations	165
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.909359233597874
root_upper	2.934427795305077
root_gap	0.02506856170720262
alpha_count	4
belief_count	5742178
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
