iterations	136
elapsed_seconds	6.146407127380371
initialization_seconds	0.2269148826599121
initial_lower_residual	8.402353923742112e-9
initial_upper_residual	9.238565912284002e-9
initial_upper_iterations	164
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	3.2756843503282553
root_upper	3.2851730099385548
root_gap	0.009488659610299433
alpha_count	3
belief_count	899389
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
