iterations	525
elapsed_seconds	460.694461107254
initialization_seconds	0.21092581748962402
initial_lower_residual	8.487324176797983e-9
initial_upper_residual	9.591401006758815e-9
initial_upper_iterations	163
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	3.455960764490082
root_upper	3.4655780500099915
root_gap	0.00961728551990948
alpha_count	4
belief_count	7226710
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
