iterations	241
elapsed_seconds	39.51538896560669
initialization_seconds	0.22801613807678223
initial_lower_residual	8.34137559024839e-9
initial_upper_residual	9.048941596034865e-9
initial_upper_iterations	166
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.9531879861777615
root_upper	2.962537869749778
root_gap	0.009349883572016715
alpha_count	3
belief_count	1914361
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
