iterations	525
elapsed_seconds	600.4998819828033
initialization_seconds	0.3877379894256592
initial_lower_residual	8.33483060347362e-9
initial_upper_residual	9.289927938027631e-9
initial_upper_iterations	167
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.4037056884916472
root_upper	2.4172208020973507
root_gap	0.013515113605703455
alpha_count	4
belief_count	4789513
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
