iterations	2
elapsed_seconds	0.11405682563781738
initialization_seconds	0.20978808403015137
initial_lower_residual	8.788533456538516e-9
initial_upper_residual	1.9091626057843314e-9
initial_upper_iterations	12
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	2.67441624401954e-9
root_lower	5.586044045818371
root_upper	5.587913460823229
root_gap	0.0018694150048581548
alpha_count	3
belief_count	23479
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
