iterations	467
elapsed_seconds	604.9390909671783
initialization_seconds	0.3188199996948242
initial_lower_residual	8.823493935494753e-9
initial_upper_residual	9.483772878127184e-9
initial_upper_iterations	165
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.9174657435438807
root_upper	2.9327342472198024
root_gap	0.015268503675921696
alpha_count	4
belief_count	7081327
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
