iterations	268
elapsed_seconds	71.36188292503357
initialization_seconds	0.2008810043334961
initial_lower_residual	8.621965807975585e-9
initial_upper_residual	9.859688177016324e-9
initial_upper_iterations	169
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	3.556944183635836e-9
root_lower	1.4899964825847363
root_upper	1.4998127722057721
root_gap	0.009816289621035867
alpha_count	5
belief_count	2541043
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
