iterations	110
elapsed_seconds	600.8191170692444
initialization_seconds	0.29912686347961426
initial_lower_residual	8.349315905320509e-9
initial_upper_residual	9.64238777712012e-9
initial_upper_iterations	165
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.9475515436955404
root_upper	2.9727270415272775
root_gap	0.025175497831737115
alpha_count	7
belief_count	1655200
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
