iterations	498
elapsed_seconds	143.1606969833374
initialization_seconds	0.22254490852355957
initial_lower_residual	8.502872184124044e-9
initial_upper_residual	9.682708412839247e-9
initial_upper_iterations	163
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	3.355406300604547
root_upper	3.3652546003481234
root_gap	0.009848299743576483
alpha_count	4
belief_count	3812467
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
