iterations	175
elapsed_seconds	611.9807131290436
initialization_seconds	0.292510986328125
initial_lower_residual	8.734309719926614e-9
initial_upper_residual	9.997672911765676e-9
initial_upper_iterations	167
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	6.903964067106473e-9
root_lower	2.31397428478311
root_upper	2.362816312799559
root_gap	0.04884202801644921
alpha_count	9
belief_count	5326798
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
