iterations	257
elapsed_seconds	601.8037900924683
initialization_seconds	0.2358860969543457
initial_lower_residual	8.478333146655359e-9
initial_upper_residual	9.100577402776366e-9
initial_upper_iterations	169
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.8051370052234206
root_upper	1.8311244677996792
root_gap	0.025987462576258613
alpha_count	8
belief_count	5772880
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
