iterations	276
elapsed_seconds	702.2525448799133
initialization_seconds	0.2805659770965576
initial_lower_residual	8.218714597774124e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	8.218714597774125e-8
root_lower	2.8348933851820166
root_upper	3.9718121167078904
root_gap	1.1369187315258737
alpha_count	19
belief_count	5515525
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
