iterations	152
elapsed_seconds	21.454851865768433
initialization_seconds	0.2276310920715332
initial_lower_residual	8.479881241640896e-9
initial_upper_residual	9.554872448802598e-9
initial_upper_iterations	158
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.221426687211423
root_upper	4.231354109916642
root_gap	0.009927422705218625
alpha_count	3
belief_count	1655200
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
