iterations	231
elapsed_seconds	125.9243597984314
initialization_seconds	0.46462583541870117
initial_lower_residual	8.575197885107855e-9
initial_upper_residual	9.850556370594177e-9
initial_upper_iterations	165
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.9340396854234396
root_upper	2.9439274897869168
root_gap	0.009887804363477137
alpha_count	5
belief_count	2766793
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
