iterations	264
elapsed_seconds	70.85013508796692
initialization_seconds	0.23955392837524414
initial_lower_residual	8.575197885107855e-9
initial_upper_residual	9.850556370594177e-9
initial_upper_iterations	165
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.9431789752249307
root_upper	2.9525411566120296
root_gap	0.009362181387098989
alpha_count	5
belief_count	2998864
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
